beta	a	b	lmax	sigmaT/((4 pi)/k^2)	DeltasigmaT	delta_lmax	counter
575.4399373371566	0.00017378008287493763	28771.99686685783	41	198.92292720981638	0.0005313034377316896	-0.2822907829855576	10
691.8309709189363	0.0001445439770745928	34591.54854594681	42	210.05126189579647	0.0004889755463586837	-0.2751109013864319	10
831.7637711026708	0.00012022644346174132	41588.18855513354	42	221.42960156426267	0.0006335678783343873	-0.32531128367166817	10
1000.	0.0001	50000.	43	233.26210166417607	0.0005848849595247984	-0.31718016875132393	10
1202.2644346174131	0.00008317637711026709	60113.22173087066	44	245.44782669562838	0.0005405608943141774	-0.30932363478873354	10
1445.439770745928	0.00006918309709189363	72271.98853729639	45	257.98843899192764	0.0005001489104605549	-0.3017281024171052	10
1737.8008287493763	0.00005754399373371567	86890.04143746881	46	270.88552804068286	0.00046325941359244625	-0.29438171876015357	10
2089.2961308540407	0.00004786300923226381	104464.80654270203	47	284.14062140435743	0.00042952552320773326	-0.2872717729419007	10
2511.886431509582	0.000039810717055349695	125594.3215754791	48	297.75517937130576	0.00039864569025977424	-0.2803881012325822	10
3019.951720402019	0.000033113112148259076	150997.58602010095	48	311.6152117032717	0.0005180905545751022	-0.33113658574315025	10
3630.7805477010174	0.000027542287033381636	181539.02738505087	49	325.95603642997816	0.0004820470720143063	-0.32333104437845345	10
4365.158322401666	0.000022908676527677698	218257.9161200833	50	340.6603046449606	0.00044889190448549365	-0.3157643812519549	10
5248.074602497723	0.00001905460717963248	262403.73012488615	51	355.7292684032821	0.00041836118259418664	-0.3084267160251769	10
6309.57344480193	0.00001584893192461114	315478.6722400965	52	371.1641430709864	0.00039022789919666926	-0.3013080168865746	10
7585.775750291836	0.000013182567385564073	379288.78751459176	53	386.96608948469066	0.0003642603585404844	-0.2943991620439422	10
9120.108393559096	0.000010964781961431852	456005.4196779548	53	402.9991032888318	0.0004732959403539348	-0.3471445555100979	10
10964.78196143185	9.120108393559096e-6	548239.0980715925	54	419.5422070356121	0.0004427852282499485	-0.3393131293563423	10
13182.567385564074	7.585775750291836e-6	659128.3692782037	55	436.4555367460528	0.000414502031087409	-0.33170417037743766	10
15848.93192461114	6.3095734448019305e-6	792446.5962305571	56	453.74011477875945	0.00038828177259875275	-0.3243092071525656	10
19054.607179632483	5.248074602497723e-6	952730.3589816241	57	471.3969137214575	0.0003639650901895525	-0.3171213368210393	10
22908.676527677748	4.365158322401657e-6	1.1454338263838873e6	58	489.42688579183437	0.0003413734439125145	-0.31013100538318716	10
27542.28703338169	3.63078054770101e-6	1.3771143516690845e6	59	507.8309410355875	0.00032037794332241725	-0.30333138723927466	10
33113.11214825915	3.0199517204020125e-6	1.6556556074129574e6	59	526.4515834299121	0.00041627277922561586	-0.3571754641146583	10
39810.71705534977	2.511886431509577e-6	1.9905358527674885e6	60	545.610592741447	0.00039141612441087365	-0.34946881650782996	10
47863.0092322638	2.089296130854041e-6	2.39315046161319e6	61	565.1461514077093	0.0003682395290863019	-0.34196614341591614	10
57543.993733715666	1.7378008287493763e-6	2.8771996866857833e6	62	585.059073002459	0.00034660976338837004	-0.33465953935593945	10
69183.09709189362	1.4454397707459281e-6	3.459154854594681e6	63	605.3501314619871	0.00032641424364267973	-0.32754271493903375	10
83176.37711026709	1.2022644346174132e-6	4.1588188555133543e6	64	626.0200966749677	0.0003075474803877761	-0.3206086027327065	10
100000.	1.e-6	5.e6	65	647.0696864140017	0.00028989736010875424	-0.31385104106583117	10
